user;timestamp;cpu;nucleo1;nucleo2;nucleo3;nucleo4;frequencia_cpu_ghz;ram_uso;ram_swap;disco;pid_processo;nome_processo;status_processo;uso_cpu_processo;uso_ram_processo;qtd_threads_processo;total_processos;bytesRecebidos;Porcentagem_de_erro_recebido;bytesEnviados;Porcentagem_de_erro_enviado
Desktop;2025-10-16 22:08:56;2.9;35.3;6.5;3.1;3.0;3.8;73.8;324.23;81.4;2588;Code.exe;running;0.0;0.5515236342845761;27;400;17436433159;0.0;1432902927;2.0799508133231664e-05
Desktop;2025-10-16 22:09:03;3.8;51.5;3.1;3.0;0.0;3.8;74.9;324.23;81.4;2588;Code.exe;running;0.0;0.5515236342845761;27;403;17437785135;0.0;1433827804;2.0791442907425475e-05
Desktop;2025-10-16 22:09:09;3.6;32.4;17.6;9.4;0.0;3.8;75.0;324.23;81.6;2588;Code.exe;running;0.0;0.5519195938175119;27;403;17438143627;0.0;1436846953;2.0776198786669992e-05
Desktop;2025-10-16 22:09:15;6.7;51.5;6.2;6.2;3.2;3.8;74.8;324.23;81.6;2588;Code.exe;running;0.0;0.5519195938175119;27;401;17439378957;0.0;1439061137;2.076406355215403e-05
Desktop;2025-10-16 22:09:22;4.7;55.3;20.6;3.2;3.1;3.8;74.9;324.23;81.6;2588;Code.exe;running;0.0;0.5519195938175119;27;402;17441015236;0.0;1441042922;2.0752721978896556e-05
Desktop;2025-10-16 22:09:28;4.6;55.3;12.5;6.2;3.1;3.8;75.0;324.23;81.6;2588;Code.exe;running;0.0;0.5522915558029969;27;402;17441326049;0.0;1442861535;2.0743862461553842e-05
Desktop;2025-10-16 22:09:34;2.7;45.7;9.1;3.1;3.0;3.8;75.1;324.23;81.6;2588;Code.exe;running;0.0;0.5522915558029969;27;402;17441940020;0.0;1445061419;2.0733957204282972e-05
Desktop;2025-10-16 22:09:41;5.4;55.9;6.2;3.1;0.0;3.8;75.1;324.23;81.6;2588;Code.exe;running;0.0;0.5522435607080957;26;401;17442607664;0.0;1449084630;2.071597303028903e-05
Desktop;2025-10-16 22:09:47;8.0;58.3;6.2;6.2;3.2;3.8;74.8;324.23;81.6;2588;Code.exe;running;0.0;0.5522435607080957;26;399;17443181595;0.0;1452903811;2.0698135698219524e-05
Desktop;2025-10-16 22:09:53;6.2;68.6;9.4;6.5;0.0;3.8;75.0;324.23;81.6;2588;Code.exe;running;0.0;0.5522435607080957;26;399;17443791960;0.0;1456167149;2.0681873082790364e-05
Desktop;2025-10-16 22:10:00;3.9;47.2;9.4;9.4;3.1;3.8;75.0;324.23;81.6;2588;Code.exe;running;0.0;0.5522435607080957;26;398;17444280231;0.0;1459506652;2.06652730006555e-05
Desktop;2025-10-16 22:10:06;5.2;62.5;12.5;0.0;0.0;3.8;74.7;324.23;81.6;2588;Code.exe;running;0.0;0.5522435607080957;26;397;17444695215;0.0;1462818542;2.064848636270718e-05
Desktop;2025-10-16 22:10:12;5.3;68.4;9.4;3.1;0.0;3.8;74.7;324.23;81.6;2588;Code.exe;running;0.0;0.5525675275986794;26;396;17445032888;0.0;1466073643;2.0632276101118786e-05
Desktop;2025-10-16 22:10:19;3.3;70.3;0.0;0.0;0.0;3.8;74.7;324.23;81.6;2588;Code.exe;running;0.0;0.5525675275986794;26;396;17445317162;0.0;1469331891;2.0616142274471772e-05
Desktop;2025-10-16 22:10:25;5.0;63.2;9.4;6.2;6.2;3.8;74.7;324.23;81.6;2588;Code.exe;running;0.0;0.5525675275986794;26;396;17445675011;0.0;1472637635;2.0599872404390327e-05
Desktop;2025-10-16 22:10:31;4.9;71.1;15.2;0.0;0.0;3.8;74.6;324.23;81.6;2588;Code.exe;running;0.0;0.5529274908104392;26;396;17446013466;0.0;1475840311;2.0583988332995413e-05
Desktop;2025-10-16 22:10:38;7.5;67.6;25.0;12.5;12.5;3.8;74.6;324.23;81.6;2588;Code.exe;running;0.0;0.5529274908104392;26;395;17446290225;0.0;1478263080;2.057079851725684e-05
Desktop;2025-10-16 22:10:44;8.1;55.0;54.8;15.6;12.1;3.8;73.7;327.46;81.6;2588;Code.exe;running;0.0;0.5529274908104392;26;396;17446610904;0.0;1479973447;2.056016583007352e-05
Desktop;2025-10-16 22:10:51;8.8;63.9;58.1;5.9;3.1;3.8;73.7;327.46;81.6;2588;Code.exe;running;0.0;0.5529514883578899;26;397;17446916925;0.0;1483298047;2.0543283568598442e-05
Desktop;2025-10-16 22:10:57;9.1;28.1;9.4;3.1;0.0;3.8;74.0;327.46;81.6;2588;Code.exe;running;0.0;0.5533114515696496;26;399;17447313289;0.0;1486246016;2.052852746819618e-05
Desktop;2025-10-16 22:11:03;3.7;31.4;9.4;9.4;6.2;3.8;74.7;327.46;81.6;2588;Code.exe;running;0.0;0.5533114515696496;26;400;17448700325;0.0;1488649135;2.0517142790901797e-05
Desktop;2025-10-16 22:11:10;3.6;68.4;9.4;3.1;0.0;3.8;74.7;327.46;81.6;2588;Code.exe;running;0.0;0.5536474172339587;26;400;17449171424;0.0;1491979712;2.0501091785643043e-05
Desktop;2025-10-16 22:11:16;5.2;72.5;16.1;9.4;6.2;3.8;74.6;327.46;81.6;2588;Code.exe;running;0.0;0.5536474172339587;26;399;17449508736;0.0;1495274786;2.0485300874783802e-05
Desktop;2025-10-16 22:11:23;5.1;70.3;15.6;12.5;9.7;3.8;74.7;327.46;81.6;2588;Code.exe;running;0.0;0.5536474172339587;26;399;17449899205;0.0;1498525197;2.0469588741398677e-05
Desktop;2025-10-16 22:11:29;5.9;67.5;0.0;0.0;0.0;3.8;74.6;327.46;81.6;2588;Code.exe;running;0.0;0.5538513963872892;26;398;17450276968;0.0;1501835543;2.045384212129251e-05
Desktop;2025-10-16 22:11:35;3.6;65.8;6.2;3.0;0.0;3.8;74.3;327.46;81.6;2588;Code.exe;running;0.0;0.5541273681829717;26;395;17450775923;0.0;1505087371;2.0437960978209864e-05
Desktop;2025-10-16 22:11:42;5.8;48.6;9.4;0.0;0.0;3.8;74.4;327.46;81.6;2588;Code.exe;running;0.0;0.5541273681829717;26;396;17451271525;0.0;1508356487;2.0421674912258272e-05
Desktop;2025-10-16 22:11:48;3.9;26.5;9.7;3.2;3.1;3.8;75.0;327.46;81.6;2588;Code.exe;running;0.0;0.5541273681829717;26;399;17451785319;0.0;1511430289;2.0406472443303677e-05
Desktop;2025-10-16 22:11:54;2.1;41.2;12.5;9.4;6.5;3.8;75.6;327.46;81.6;2588;Code.exe;running;0.0;0.5541273681829717;26;397;17452217166;0.0;1513262118;2.0397473324184387e-05
Desktop;2025-10-16 22:12:01;3.5;61.1;3.1;3.1;3.1;3.8;74.7;327.46;81.6;2588;Code.exe;running;0.0;0.5541273681829717;26;399;17453888191;0.0;1514809709;2.0386856919533688e-05
Desktop;2025-10-16 22:12:07;4.0;65.7;9.4;3.2;0.0;3.8;76.7;326.59;81.7;2588;Code.exe;running;0.0;0.5542713534676756;26;418;17457958943;0.0;1516846006;2.036802993285679e-05
Desktop;2025-10-16 22:12:14;5.7;59.0;12.1;6.2;0.0;3.8;78.9;326.46;81.7;2588;Code.exe;running;0.0;0.5542713534676756;26;422;17482059647;0.0;1519359861;2.032657901439264e-05
Desktop;2025-10-16 22:12:20;6.6;27.3;9.4;6.2;3.1;3.8;79.3;326.46;81.7;2588;Code.exe;running;0.0;0.5542713534676756;26;425;17482746532;0.0;1520299497;2.0318764846667487e-05
Desktop;2025-10-16 22:12:26;3.6;66.7;6.2;0.0;0.0;3.8;79.3;326.46;81.8;2588;Code.exe;running;0.0;0.5542713534676756;26;426;17483191691;0.0;1520769073;2.0313188744055853e-05
Desktop;2025-10-16 22:12:33;5.5;58.3;0.0;0.0;0.0;3.8;78.9;326.46;81.8;2588;Code.exe;running;0.0;0.5546433154531607;26;423;17483708165;0.0;1521193855;2.030655176678169e-05
Desktop;2025-10-16 22:12:39;7.1;54.3;20.6;15.6;9.4;3.8;78.7;326.46;81.8;2588;Code.exe;running;0.0;0.5546433154531607;26;421;17484132557;0.0;1521514183;2.030124200968491e-05
Desktop;2025-10-16 22:12:45;4.8;57.9;6.2;0.0;0.0;3.8;78.8;326.46;81.8;2588;Code.exe;running;0.0;0.5546433154531607;26;421;17484553672;0.0;1521997830;2.0295263613149543e-05
Desktop;2025-10-16 22:12:52;5.3;38.9;6.2;3.1;3.1;3.8;78.8;326.46;81.8;2588;Code.exe;running;0.0;0.5546433154531607;26;424;17484861189;0.0;1523300789;2.0287107198494534e-05
Desktop;2025-10-16 22:12:58;8.9;60.5;12.5;12.1;6.1;3.8;82.1;327.66;81.9;2588;Code.exe;running;0.0;0.5546433154531607;26;425;17513845617;0.0;1524672297;2.0252647729900967e-05
Desktop;2025-10-16 22:13:05;4.8;44.4;15.6;6.5;3.2;3.8;80.4;327.27;82.0;2588;Code.exe;running;0.0;0.5546433154531607;26;424;17514337711;0.0;1524977880;2.024816556682006e-05
Desktop;2025-10-16 22:13:11;5.3;26.5;15.6;9.4;6.2;3.8;80.4;327.27;82.0;2588;Code.exe;running;0.0;0.5549552835700191;26;424;17514651527;0.0;1526999325;2.0238805764740478e-05
Desktop;2025-10-16 22:13:17;4.3;40.0;9.4;6.2;6.2;3.8;80.4;327.27;82.0;2588;Code.exe;running;0.0;0.5549912798911951;27;423;17514930143;0.0;1528592972;2.0231615581500128e-05
Desktop;2025-10-16 22:13:23;5.4;32.4;12.5;6.2;6.2;3.8;80.4;327.27;82.0;2588;Code.exe;running;0.0;0.5549912798911951;27;422;17515419272;0.0;1531434993;2.0219891318084166e-05
Desktop;2025-10-16 22:13:30;5.3;63.2;10.0;6.2;6.1;3.8;80.9;327.27;82.0;2588;Code.exe;running;0.0;0.5553752406504056;27;422;17517582125;0.0;1533381099;2.0210279878018833e-05
Desktop;2025-10-16 22:13:36;4.4;39.4;15.6;9.4;6.2;3.8;80.6;327.27;82.0;2588;Code.exe;running;0.0;0.5553752406504056;27;420;17519154623;0.0;1534315399;2.0203893653977207e-05
Desktop;2025-10-16 22:13:42;3.1;45.7;6.5;6.2;6.1;3.8;80.5;327.27;82.0;2588;Code.exe;running;0.0;0.5553752406504056;27;421;17521012077;0.0;1535372658;2.019707497881327e-05
Desktop;2025-10-16 22:13:48;4.1;25.0;3.2;3.1;3.1;3.8;80.6;327.27;82.0;2588;Code.exe;running;0.0;0.5553752406504056;27;421;17523053936;0.0;1536379803;2.0190770475763202e-05
Desktop;2025-10-16 22:13:54;4.6;54.3;15.6;12.5;12.5;3.8;80.8;327.27;82.0;2588;Code.exe;running;0.0;0.5553752406504056;27;422;17525672718;0.0;1538178508;2.0181756902665404e-05
Desktop;2025-10-16 22:14:01;6.5;44.4;21.2;9.4;6.2;3.8;80.6;327.27;82.0;2588;Code.exe;running;0.0;0.5553752406504056;27;421;17528180068;0.0;1539540830;2.0174395544847883e-05
Desktop;2025-10-16 22:14:07;4.8;55.6;6.2;3.1;0.0;3.8;80.7;327.27;82.0;2588;Code.exe;running;0.0;0.5557112063147147;27;425;17531037631;0.0;1540827097;2.0167491012861818e-05
Desktop;2025-10-16 22:14:14;5.5;36.4;12.1;9.4;6.2;3.8;81.8;327.27;82.0;2588;Code.exe;running;0.0;0.5557112063147147;27;426;17534212062;0.0;1542382360;2.0157632687617165e-05
Desktop;2025-10-16 22:14:20;2.4;48.6;12.5;6.2;6.2;3.8;81.9;327.27;82.0;2588;Code.exe;running;0.0;0.5557112063147147;27;426;17537163875;0.0;1543023028;2.0152761966256617e-05
Desktop;2025-10-16 22:14:26;3.7;24.2;0.0;0.0;0.0;3.8;81.9;327.27;82.0;2588;Code.exe;running;0.0;0.5557112063147147;27;426;17539834402;0.0;1544576842;2.0144204300908482e-05
Desktop;2025-10-16 22:14:33;3.1;28.6;0.0;0.0;0.0;3.8;82.1;327.27;82.0;2588;Code.exe;running;0.0;0.5560831683001998;27;426;17542234055;0.0;1545667693;2.013757183575313e-05
Desktop;2025-10-16 22:14:39;1.7;47.2;21.2;9.4;3.1;3.8;82.2;327.27;82.0;2588;Code.exe;running;0.0;0.5560831683001998;27;426;17544054793;0.0;1546506619;2.013228521972175e-05
Desktop;2025-10-16 22:14:45;2.8;45.7;18.8;12.5;6.2;3.8;82.3;327.27;82.0;2588;Code.exe;running;0.0;0.5560831683001998;27;425;17547180490;0.0;1547689216;2.012579831494741e-05
Desktop;2025-10-16 22:14:51;3.3;21.9;18.8;0.0;0.0;3.8;82.6;327.27;82.0;2588;Code.exe;running;0.0;0.5560831683001998;27;425;17548911510;0.0;1548683510;2.0119890402932997e-05
Desktop;2025-10-16 22:14:58;4.7;34.3;3.1;0.0;0.0;3.8;82.6;327.27;82.0;2588;Code.exe;running;0.0;0.5560831683001998;27;424;17550794466;0.0;1549384982;2.011484773462562e-05
Desktop;2025-10-16 22:15:04;4.0;28.6;0.0;0.0;0.0;3.8;82.6;327.27;82.0;2588;Code.exe;running;0.0;0.5560831683001998;27;424;17551004468;0.0;1550003975;2.011089549996591e-05
Desktop;2025-10-16 22:15:10;3.0;18.2;3.1;0.0;0.0;3.8;82.8;327.27;82.0;2588;Code.exe;running;0.0;0.5568150934974446;26;425;17551188011;0.0;1551476103;2.0103848439499077e-05
Desktop;2025-10-16 22:15:16;3.7;34.4;12.5;12.5;9.4;3.8;82.6;327.27;82.0;2588;Code.exe;running;0.0;0.5568150934974446;26;423;17551415329;0.0;1552708957;2.00977716394717e-05
Desktop;2025-10-16 22:15:22;2.1;48.6;15.6;6.7;6.2;3.8;77.8;327.27;82.0;2588;Code.exe;running;0.0;0.5568150934974446;26;425;17551798667;0.0;1553240886;2.0093293160142543e-05
Desktop;2025-10-16 22:15:29;3.8;58.3;0.0;0.0;0.0;3.8;80.1;327.27;82.0;2588;Code.exe;running;0.0;0.5568150934974446;26;425;17553574441;0.0;1554300308;2.0082918353297093e-05
Desktop;2025-10-16 22:15:35;3.1;33.3;6.2;3.1;3.1;3.8;79.4;327.27;82.0;2588;Code.exe;running;0.0;0.5575110223735134;26;430;17556202229;0.0;1555040218;2.0073114311568457e-05
Desktop;2025-10-16 22:15:41;2.5;40.0;6.2;0.0;0.0;3.8;78.9;327.27;82.0;2588;Code.exe;running;0.0;0.5574990235997881;26;423;17567636501;0.0;1556075617;2.0051854094688866e-05
Desktop;2025-10-16 22:15:48;0.5;17.6;0.0;0.0;0.0;3.8;77.7;327.29;82.0;2588;Code.exe;running;0.0;0.5574990235997881;26;423;17567898432;0.0;1556340477;2.004907612854746e-05
Desktop;2025-10-16 22:15:54;5.6;14.3;6.2;3.1;0.0;3.8;78.3;327.29;82.0;2588;Code.exe;running;0.0;0.5574990235997881;26;424;17568789421;0.0;1556640225;2.0044880487411313e-05
Desktop;2025-10-16 22:16:00;4.4;21.2;15.6;9.4;6.5;3.8;79.9;327.29;82.0;2588;Code.exe;running;0.0;0.5578709855852731;26;426;17574424406;0.0;1557168876;2.0037245231436193e-05
Desktop;2025-10-16 22:16:06;5.6;22.9;6.2;6.2;3.1;3.8;79.8;327.29;82.0;2588;Code.exe;running;0.0;0.5578709855852731;26;425;17574832410;0.0;1557400296;2.0034535532350665e-05
Desktop;2025-10-16 22:16:13;5.0;65.8;6.2;3.0;0.0;3.8;80.0;327.29;82.0;2588;Code.exe;running;0.0;0.5580269696437024;26;425;17576851507;0.0;1557600621;2.0031409249703535e-05
Desktop;2025-10-16 22:16:19;2.6;38.2;15.6;9.4;9.4;3.8;79.9;327.29;82.0;2588;Code.exe;running;0.0;0.5580269696437024;26;424;17577113322;0.0;1557739041;2.0029379093253985e-05
Desktop;2025-10-16 22:16:25;1.9;40.5;5.9;3.1;3.1;3.8;79.7;327.29;82.0;2588;Code.exe;running;0.0;0.5580269696437024;26;423;17577423404;0.0;1559663254;2.0021014056353548e-05
Desktop;2025-10-16 22:16:31;1.7;28.6;6.2;3.1;3.1;3.8;79.6;327.29;82.0;2588;Code.exe;running;0.0;0.5580269696437024;26;423;17577710125;0.0;1562050879;2.0010449456706292e-05
Desktop;2025-10-16 22:16:37;4.9;27.8;0.0;0.0;0.0;3.8;79.6;327.29;82.0;2588;Code.exe;running;0.0;0.5581709549284063;26;422;17578022044;0.0;1564010402;2.0001952190533795e-05
Desktop;2025-10-16 22:16:44;2.3;21.2;3.1;0.0;0.0;3.8;79.3;327.29;82.0;2588;Code.exe;running;0.0;0.5581709549284063;26;420;17578304264;0.0;1565930356;1.9993558075588044e-05
Desktop;2025-10-16 22:16:50;2.0;18.8;0.0;0.0;0.0;3.8;79.3;327.29;82.0;2588;Code.exe;running;0.0;0.5581709549284063;26;420;17578490214;0.0;1568118522;1.998455194134934e-05
Desktop;2025-10-16 22:16:56;2.7;20.0;3.1;0.0;0.0;3.8;79.2;327.29;82.0;2588;Code.exe;running;0.0;0.5581709549284063;26;420;17578706128;0.0;1569696978;1.9977557212227783e-05
Desktop;2025-10-16 22:17:02;2.0;26.5;9.4;0.0;0.0;3.8;79.3;327.29;82.0;2588;Code.exe;running;0.0;0.5581709549284063;26;420;17578879073;0.0;1569850656;1.997544219136993e-05
Desktop;2025-10-16 22:17:09;2.9;45.7;3.1;0.0;0.0;3.8;79.3;327.29;82.0;2588;Code.exe;running;0.0;0.5583269389868356;26;421;17579102107;0.0;1570068840;1.9973004487135188e-05
Desktop;2025-10-16 22:17:15;3.5;15.6;6.2;3.1;3.1;3.8;79.4;327.29;82.0;2588;Code.exe;running;0.0;0.5583269389868356;26;421;17579263000;0.0;1570219732;1.9971377022451422e-05
Desktop;2025-10-16 22:17:21;2.4;52.8;3.1;0.0;0.0;3.8;79.3;327.29;82.0;2588;Code.exe;running;0.0;0.5583269389868356;26;421;17579456150;0.0;1570376552;1.996951055129029e-05
Desktop;2025-10-16 22:17:27;2.7;12.5;0.0;0.0;0.0;3.8;80.0;327.29;82.0;2588;Code.exe;running;0.0;0.5583269389868356;26;424;17579654377;0.0;1570616106;1.9967257690838564e-05
Desktop;2025-10-16 22:17:33;1.7;28.1;6.2;0.0;0.0;3.8;80.1;325.01;82.0;2588;Code.exe;running;0.0;0.5585909120087926;26;424;17579940221;0.0;1570995525;1.9963869389179464e-05
Desktop;2025-10-16 22:17:40;19.6;78.1;28.1;9.4;0.0;3.8;80.3;325.01;82.0;2588;Code.exe;running;0.0;0.5585909120087926;26;421;17580199316;0.0;1571119716;1.996162577061856e-05
Desktop;2025-10-16 22:17:46;8.5;21.9;6.2;3.1;3.1;3.8;80.3;325.01;82.0;2588;Code.exe;running;0.0;0.5585909120087926;26;424;17580498615;0.0;1571339429;1.9958621785314684e-05
Desktop;2025-10-16 22:17:52;5.7;68.3;0.0;0.0;0.0;3.8;80.3;325.01;82.0;2588;Code.exe;running;0.0;0.5585909120087926;26;424;17581059062;0.0;1571611886;1.9954607259406303e-05
Desktop;2025-10-16 22:17:59;4.6;63.2;9.7;0.0;0.0;3.8;80.4;325.01;82.0;2588;Code.exe;running;0.0;0.5585909120087926;26;423;17581503792;0.0;1571967484;1.9948767575113593e-05
Desktop;2025-10-16 22:18:05;4.5;62.9;3.1;0.0;0.0;3.8;80.4;325.01;82.0;2588;Code.exe;running;0.0;0.5585909120087926;26;423;17581879251;0.0;1572290801;1.9942931307769686e-05
Desktop;2025-10-16 22:18:11;4.4;57.1;0.0;0.0;0.0;3.8;80.5;325.01;82.0;2588;Code.exe;running;0.0;0.5589148788993765;26;425;17582280450;0.0;1572586747;1.993787756109514e-05
Desktop;2025-10-16 22:18:18;3.9;85.7;0.0;0.0;0.0;3.8;80.3;325.01;82.0;2588;Code.exe;running;0.0;0.5589148788993765;26;421;17582679571;0.0;1572871397;1.99325323644528e-05
Desktop;2025-10-16 22:18:24;3.0;55.6;21.9;6.2;6.2;3.8;80.4;325.01;82.0;2588;Code.exe;running;0.0;0.5589148788993765;26;421;17583008313;0.0;1573137702;1.992743623369861e-05
Desktop;2025-10-16 22:18:31;4.8;58.3;10.0;3.1;0.0;3.8;80.3;325.01;82.0;2588;Code.exe;running;0.0;0.5589148788993765;26;421;17583562216;0.0;1573424900;1.9921806907886545e-05
Desktop;2025-10-16 22:18:37;7.1;59.5;18.8;12.9;12.5;3.8;80.1;325.01;82.0;2588;Code.exe;running;0.0;0.5592748421111362;26;419;17584093648;0.0;1573891715;1.9915494573426038e-05
Desktop;2025-10-16 22:18:43;4.6;68.4;6.2;6.1;3.1;3.8;80.2;325.01;82.0;2588;Code.exe;running;0.0;0.5592748421111362;26;420;17584596312;0.0;1576765956;1.9901487636200806e-05
Desktop;2025-10-16 22:18:50;4.7;57.5;0.0;0.0;0.0;3.8;80.1;325.01;82.0;2588;Code.exe;running;0.0;0.5592748421111362;26;420;17585149595;0.0;1580282922;1.9884593794535275e-05
Desktop;2025-10-16 22:18:56;7.8;71.8;3.1;0.0;0.0;3.8;80.2;325.01;82.0;2588;Code.exe;running;0.0;0.5592748421111362;26;420;17585712063;0.0;1583580733;1.9869394496098246e-05
Desktop;2025-10-16 22:19:02;5.2;54.3;6.2;6.2;0.0;3.8;80.2;325.01;82.0;2588;Code.exe;running;0.0;0.5592748421111362;26;420;17586153685;0.0;1586942993;1.9853611381837163e-05
Desktop;2025-10-16 22:19:09;4.2;57.9;3.1;0.0;0.0;3.8;80.2;325.01;82.0;2588;Code.exe;running;0.0;0.5596108077754454;26;421;17586603832;0.0;1588974247;1.9842399755700375e-05
Desktop;2025-10-16 22:19:15;5.6;69.2;0.0;0.0;0.0;3.8;80.2;325.01;82.0;2588;Code.exe;running;0.0;0.5596108077754454;26;421;17587079196;0.0;1589290451;1.9836456351960626e-05
Desktop;2025-10-16 22:19:22;5.3;56.8;6.2;0.0;0.0;3.8;80.2;325.01;82.0;2588;Code.exe;running;0.0;0.5596108077754454;26;421;17587432735;0.0;1589597707;1.9831165390332862e-05
Desktop;2025-10-16 22:19:28;4.6;48.6;9.4;0.0;0.0;3.8;79.9;325.01;82.0;2588;Code.exe;running;0.0;0.5596108077754454;26;421;17587728254;0.0;1589867032;1.9825889042429384e-05
Desktop;2025-10-16 22:19:34;3.7;45.7;12.9;5.9;0.0;3.8;80.0;325.01;82.0;2588;Code.exe;running;0.0;0.5596108077754454;26;421;17588048216;0.0;1590129308;1.9820855147010292e-05
Desktop;2025-10-16 22:19:41;7.1;65.0;3.1;3.1;0.0;3.8;80.0;325.01;82.0;2588;Code.exe;running;0.0;0.5599347746660291;26;419;17588401850;0.0;1590398340;1.9815674594918073e-05
Desktop;2025-10-16 22:19:47;5.4;54.1;12.9;0.0;0.0;3.8;79.9;325.01;82.0;2588;Code.exe;running;0.0;0.5599347746660291;26;419;17588826807;0.0;1590741965;1.9810288750806775e-05
Desktop;2025-10-16 22:19:53;4.1;70.3;12.5;9.1;0.0;3.8;79.9;325.01;82.0;2588;Code.exe;running;0.0;0.5599347746660291;26;419;17589277578;0.0;1591064864;1.9805227470959594e-05
Desktop;2025-10-16 22:20:00;4.7;77.5;9.1;0.0;0.0;3.8;79.9;325.01;82.0;2588;Code.exe;running;0.0;0.5599347746660291;26;419;17589745709;0.0;1591408303;1.9799557202702718e-05
Desktop;2025-10-16 22:20:06;4.6;63.2;3.1;0.0;0.0;3.8;79.7;325.01;82.0;2588;Code.exe;running;0.0;0.5599347746660291;26;420;17590208955;0.0;1591709550;1.9794191869456515e-05
Desktop;2025-10-16 22:20:13;4.6;55.0;9.4;0.0;0.0;3.8;79.8;325.01;82.0;2588;Code.exe;running;0.0;0.5600907587244583;26;419;17590611089;0.0;1592036484;1.9788805947406893e-05
Desktop;2025-10-16 22:20:19;4.8;51.5;12.5;9.4;6.2;3.8;79.7;325.01;82.0;2588;Code.exe;running;0.0;0.5600907587244583;26;419;17590966300;0.0;1592308798;1.978404918947718e-05
Desktop;2025-10-16 22:20:25;5.2;75.0;3.0;0.0;0.0;3.8;79.7;325.01;82.0;2588;Code.exe;running;0.0;0.5600907587244583;26;419;17591409053;0.0;1592635600;1.9778715728430322e-05
Desktop;2025-10-16 22:20:32;6.4;50.0;0.0;0.0;0.0;3.8;79.8;325.01;82.0;2588;Code.exe;running;0.0;0.5600907587244583;26;419;17591700631;0.0;1592948146;1.977323656838643e-05
Desktop;2025-10-16 22:20:38;5.4;37.8;9.4;9.1;0.0;3.8;79.7;325.01;82.0;2588;Code.exe;running;0.0;0.5602467427828876;26;418;17592033684;0.0;1593233562;1.9768202016791507e-05
Desktop;2025-10-16 22:20:44;6.1;76.9;0.0;0.0;0.0;3.8;78.7;329.13;82.0;2588;Code.exe;running;0.0;0.5588428862570246;26;419;17592429020;0.0;1593567560;1.9762935681328196e-05
Desktop;2025-10-16 22:20:51;6.0;48.6;6.2;5.9;0.0;3.8;78.7;329.13;82.0;2588;Code.exe;running;0.0;0.5588668838044751;26;419;17592727951;0.0;1594309638;1.975600933352905e-05
Desktop;2025-10-16 22:20:57;5.2;61.0;31.2;6.2;0.0;3.8;78.8;329.13;82.0;2588;Code.exe;running;0.0;0.5588668838044751;26;419;17593157366;0.0;1597552960;1.974100979608129e-05
Desktop;2025-10-16 22:21:03;9.1;48.6;46.7;15.6;9.4;3.8;78.8;329.13;82.0;2588;Code.exe;running;0.0;0.5592268470162349;26;419;17593615556;0.0;1600488598;1.9727418369422344e-05
Desktop;2025-10-16 22:21:10;9.5;71.8;24.2;18.8;12.5;3.8;78.8;329.13;82.0;2588;Code.exe;running;0.0;0.5594548237170162;26;420;17593981891;0.0;1603826888;1.9712473856331547e-05
Desktop;2025-10-16 22:21:16;9.6;57.1;28.6;9.4;9.4;3.8;78.8;329.13;82.0;2588;Code.exe;running;0.0;0.5594548237170162;26;419;17594413284;0.0;1607066062;1.9697400652220332e-05
Desktop;2025-10-16 22:21:23;7.8;66.7;25.8;18.8;9.4;3.8;78.7;329.13;82.0;2588;Code.exe;running;0.0;0.5594548237170162;26;420;17594791626;0.0;1610366519;1.968271851409647e-05
Desktop;2025-10-16 22:21:29;8.7;56.8;15.6;10.0;9.4;3.8;79.0;329.13;82.0;2588;Code.exe;running;0.0;0.5594548237170162;26;420;17595223020;0.0;1613684940;1.9667632740786893e-05
Desktop;2025-10-16 22:21:36;9.0;48.6;38.7;31.2;6.2;3.8;78.7;329.13;82.0;2588;Code.exe;running;0.0;0.5594548237170162;26;418;17595640669;0.0;1617059964;1.9652319032602803e-05
Desktop;2025-10-16 22:21:42;9.2;64.1;18.8;9.4;9.4;3.8;78.6;329.13;82.0;2588;Code.exe;running;0.0;0.5598147869287758;26;419;17596182569;0.0;1620421419;1.963731451083646e-05
Desktop;2025-10-16 22:21:48;5.3;68.3;58.3;18.8;6.2;3.8;78.8;329.13;82.0;2588;Code.exe;running;0.0;0.5598147869287758;26;419;17596750449;0.0;1623852572;1.962214421765824e-05
Desktop;2025-10-16 22:21:55;9.8;55.0;6.1;0.0;0.0;3.8;79.0;329.13;82.0;2588;Code.exe;running;0.0;0.5598147869287758;26;418;17597272742;0.0;1627169937;1.9607362564643022e-05
Desktop;2025-10-16 22:22:01;9.0;75.7;56.2;12.5;9.7;3.8;78.4;329.13;82.0;2588;Code.exe;running;0.0;0.5598147869287758;26;418;17597831314;0.0;1630494497;1.9592273042619267e-05
Desktop;2025-10-16 22:22:08;8.9;47.1;34.4;28.1;12.5;3.8;78.5;329.13;82.0;2588;Code.exe;running;0.0;0.5601627513668104;26;419;17598314487;0.0;1633797213;1.9578253102957336e-05
Desktop;2025-10-16 22:22:14;8.0;43.8;3.1;3.1;0.0;3.8;78.7;329.13;82.0;2588;Code.exe;running;0.0;0.5601627513668104;26;419;17599129431;0.0;1636780171;1.956717410871522e-05
Desktop;2025-10-16 22:22:20;3.2;30.3;3.1;0.0;0.0;3.8;78.7;329.13;82.0;2588;Code.exe;running;0.0;0.5601627513668104;26;418;17602256332;0.0;1638739074;1.955732006043212e-05
