timestamp;pid;ppid;nome_processo;status;cpu_porcentagem;ram_porcentagem;total_threads;tempo_execucao;throughput_mbs;throughput_gbs
2025-11-12 13:07:57;2159;2136;pipewire-pulse;sleeping;0.0;0.18766000563579568;3;1762963112.56;0.0;0.0
2025-11-12 13:07:57;2161;2136;gnome-keyring-daemon;sleeping;0.0;0.14029533967660127;5;1762963112.56;0.0;0.0
2025-11-12 13:07:57;2167;2136;dbus-daemon;sleeping;0.0;0.08802524226018299;1;1762963112.58;0.0;0.0
2025-11-12 13:07:57;2200;2124;gdm-wayland-session;sleeping;0.0;0.08704415596873823;4;1762963112.89;0.0;0.0
2025-11-12 13:07:57;2210;2200;gnome-session-binary;sleeping;0.0;0.21469438344449585;4;1762963112.9;0.0;0.0
2025-11-12 13:07:57;2275;2136;gcr-ssh-agent;sleeping;0.0;0.08693514638079992;3;1762963113.04;0.0;0.0
2025-11-12 13:07:57;2276;2136;gnome-session-ctl;sleeping;0.0;0.07690626429047567;2;1762963113.05;0.0;0.0
2025-11-12 13:08:13;2154;2136;pipewire;sleeping;0.0;0.18384467005795496;3;1762963112.55;0.0;0.0
2025-11-12 13:08:13;2155;2136;pipewire;sleeping;0.0;0.06458818085344697;3;1762963112.56;0.0;0.0
2025-11-12 13:08:13;2156;2136;wireplumber;sleeping;0.0;0.2096254376053646;6;1762963112.56;0.0;0.0
2025-11-12 13:08:13;2159;2136;pipewire-pulse;sleeping;0.0;0.18766000563579568;3;1762963112.56;0.0;0.0
2025-11-12 13:08:13;2161;2136;gnome-keyring-daemon;sleeping;0.0;0.14029533967660127;5;1762963112.56;0.0;0.0
2025-11-12 13:08:13;2167;2136;dbus-daemon;sleeping;0.0;0.08802524226018299;1;1762963112.58;0.0;0.0
2025-11-12 13:08:13;2200;2124;gdm-wayland-session;sleeping;0.0;0.08704415596873823;4;1762963112.89;0.0;0.0
2025-11-12 13:08:13;2210;2200;gnome-session-binary;sleeping;0.0;0.21469438344449585;4;1762963112.9;0.0;0.0
2025-11-12 13:08:13;2275;2136;gcr-ssh-agent;sleeping;0.0;0.08693514638079992;3;1762963113.04;0.0;0.0
2025-11-12 13:08:13;2276;2136;gnome-session-ctl;sleeping;0.0;0.07690626429047567;2;1762963113.05;0.0;0.0
2025-11-12 13:08:34;2154;2136;pipewire;sleeping;0.0;0.18210051665094204;3;1762963112.55;0.0;0.0
2025-11-12 13:08:34;2155;2136;pipewire;sleeping;0.0;0.06458818085344697;3;1762963112.56;0.0;0.0
2025-11-12 13:08:34;2156;2136;wireplumber;sleeping;0.0;0.20788128419835164;6;1762963112.56;0.0;0.0
2025-11-12 13:08:34;2159;2136;pipewire-pulse;sleeping;0.0;0.18766000563579568;3;1762963112.56;0.0;0.0
2025-11-12 13:08:34;2161;2136;gnome-keyring-daemon;sleeping;0.0;0.1411674163801077;5;1762963112.56;0.0;0.0
2025-11-12 13:08:34;2167;2136;dbus-daemon;sleeping;0.0;0.08748019432049146;1;1762963112.58;0.0;0.0
2025-11-12 13:08:34;2200;2124;gdm-wayland-session;sleeping;0.0;0.08704415596873823;4;1762963112.89;0.0;0.0
2025-11-12 13:08:34;2210;2200;gnome-session-binary;sleeping;0.0;0.21469438344449585;4;1762963112.9;0.0;0.0
2025-11-12 13:08:34;2275;2136;gcr-ssh-agent;sleeping;0.0;0.08693514638079992;3;1762963113.04;0.0;0.0
2025-11-12 13:08:34;2276;2136;gnome-session-ctl;sleeping;0.0;0.07690626429047567;2;1762963113.05;0.0;0.0
2025-11-12 13:08:49;2154;2136;pipewire;sleeping;0.0;0.18210051665094204;3;1762963112.55;0.0;0.0
2025-11-12 13:08:49;2155;2136;pipewire;sleeping;0.0;0.06458818085344697;3;1762963112.56;0.0;0.0
2025-11-12 13:08:49;2156;2136;wireplumber;sleeping;0.0;0.20788128419835164;6;1762963112.56;0.0;0.0
2025-11-12 13:08:49;2159;2136;pipewire-pulse;sleeping;0.0;0.18766000563579568;3;1762963112.56;0.0;0.0
2025-11-12 13:08:49;2161;2136;gnome-keyring-daemon;sleeping;0.0;0.1411674163801077;5;1762963112.56;0.0;0.0
2025-11-12 13:08:49;2167;2136;dbus-daemon;sleeping;0.0;0.08786172787827552;1;1762963112.58;0.0;0.0
2025-11-12 13:08:49;2200;2124;gdm-wayland-session;sleeping;0.0;0.08704415596873823;4;1762963112.89;0.0;0.0
2025-11-12 13:08:49;2210;2200;gnome-session-binary;sleeping;0.0;0.21469438344449585;4;1762963112.9;0.0;0.0
2025-11-12 13:08:49;2275;2136;gcr-ssh-agent;sleeping;0.0;0.08693514638079992;3;1762963113.04;0.0;0.0
2025-11-12 13:08:49;2276;2136;gnome-session-ctl;sleeping;0.0;0.07690626429047567;2;1762963113.05;0.0;0.0
