timestamp_x;pid;ppid_x;nome_processo;status_x;cpu_porcentagem_x;ram_porcentagem_x;total_threads_x;tempo_execucao_x;throughput_mbs_x;throughput_gbs_x;timestamp_y;ppid_y;status_y;cpu_porcentagem_y;ram_porcentagem_y;total_threads_y;tempo_execucao_y;throughput_mbs_y;throughput_gbs_y;timestamp;ppid;status;cpu_porcentagem;ram_porcentagem;total_threads;tempo_execucao;throughput_mbs;throughput_gbs
2025-11-06 01:05:36;1624;1604;dwm.exe;running;0.0;0.46554125296199633;36;1762395839.3237448;0.0;0.0;2025-11-06 01:05:36;1604;running;0.0;0.46554125296199633;36;1762395839.3237448;0.0;0.0;2025-11-06 01:05:36;1604;running;0.0;0.46554125296199633;36;1762395839.3237448;0.0;0.0
2025-11-06 01:05:36;1708;1532;lsass.exe;running;0.0;0.0878916593028421;10;1762395838.7512488;0.0;0.0;2025-11-06 01:05:36;1532;running;0.0;0.0878916593028421;10;1762395838.7512488;0.0;0.0;2025-11-06 01:05:36;1532;running;0.0;0.0878916593028421;10;1762395838.7512488;0.0;0.0
2025-11-06 01:05:36;1840;1680;svchost.exe;running;0.0;0.08151582550449443;10;1762395839.0688589;0.0;0.0;2025-11-06 01:05:36;1680;running;0.0;0.08151582550449443;10;1762395839.0688589;0.0;0.0;2025-11-06 01:05:36;1680;running;0.0;0.08151582550449443;10;1762395839.0688589;0.0;0.0
2025-11-06 01:05:36;360;7628;Docker Desktop.exe;running;0.0;0.4649616317076011;26;1762396974.0199957;0.0;0.0;2025-11-06 01:05:36;7628;running;0.0;0.4649616317076011;26;1762396974.0199957;0.0;0.0;2025-11-06 01:05:36;7628;running;0.0;0.4649616317076011;26;1762396974.0199957;0.0;0.0
2025-11-06 01:05:36;1928;11932;com.docker.backend.exe;running;0.0;0.2748985531072705;13;1762396964.5857515;0.0;0.0;2025-11-06 01:05:36;11932;running;0.0;0.2748985531072705;13;1762396964.5857515;0.0;0.0;2025-11-06 01:05:36;11932;running;0.0;0.2748985531072705;13;1762396964.5857515;0.0;0.0
2025-11-06 01:05:36;1976;1680;svchost.exe;running;0.0;0.10875802446107079;9;1762395839.1644757;0.0;0.0;2025-11-06 01:05:36;1680;running;0.0;0.10875802446107079;9;1762395839.1644757;0.0;0.0;2025-11-06 01:05:36;1680;running;0.0;0.10875802446107079;9;1762395839.1644757;0.0;0.0
2025-11-06 01:05:36;2272;7408;com.docker.build.exe;running;0.0;0.11555540098988772;16;1762396971.347781;0.0;0.0;2025-11-06 01:05:36;7408;running;0.0;0.11555540098988772;16;1762396971.347781;0.0;0.0;2025-11-06 01:05:36;7408;running;0.0;0.11555540098988772;16;1762396971.347781;0.0;0.0
2025-11-06 01:05:36;2680;1680;svchost.exe;running;0.0;0.10580722534778593;13;1762395839.668296;0.0;0.0;2025-11-06 01:05:36;1680;running;0.0;0.10580722534778593;13;1762395839.668296;0.0;0.0;2025-11-06 01:05:36;1680;running;0.0;0.10580722534778593;13;1762395839.668296;0.0;0.0
2025-11-06 01:05:36;2856;5192;Code.exe;running;0.0;4.902647341040188;29;1762396964.722921;0.0;0.0;2025-11-06 01:05:36;5192;running;0.0;4.902647341040188;29;1762396964.722921;0.0;0.0;2025-11-06 01:05:36;5192;running;0.0;4.902647341040188;29;1762396964.722921;0.0;0.0
2025-11-06 01:05:59;1624;1604;dwm.exe;running;186.7;0.46965129458407173;36;1762395839.3237448;0.0;0.0;2025-11-06 01:05:59;1604;running;186.7;0.46965129458407173;36;1762395839.3237448;0.0;0.0;2025-11-06 01:05:59;1604;running;186.7;0.46965129458407173;36;1762395839.3237448;0.0;0.0
